SecurityID,OptionID,Exchange,Currency,Bid,UnderlyingBid,Ask,UnderlyingAsk,Last,UnderlyingLast,ImpliedVolatility,Delta,Gamma,Vega,Theta,CalculationPrice,Volume,OpenInterest,SpecialSettlement,ReferenceExchange,Date,BidTime,AskTime,LastTime,Description,Strike,CallPut,ContractSize,OptionStyle,Version,ExerciseStyle,Expiration,StartDate,VALOR,Issuer,SEDOL,ISIN,Spread,Moneyness,ExpirationDate,CurrentDate,TimeToMaturity
500096,153123149,21,814,28.759899139404297,77.75,31.6053524017334,77.75,36.479999542,77.75,0.7451580166816711,0.5186376571655273,0.0016388200456276536,17.572486877441406,-16.15277671813965,S,0,0,1,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADSE C 40 JUN13/N,40000,C,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,2.8454532623291016,0.00194375,2013-06-21,2013-03-11,102
500096,153547347,21,814,24.610015869140625,70.279998779,24.620015869140627,70.279998779,5.4299998283,70.279998779,0.6667502522468567,0.7279506921768188,0.006071539130061865,16.588470458984375,-29.18185806274414,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 68 SEP13/N,68000,C,100,0,2,E,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0010335293938088235,2013-09-20,2013-03-04,200
500096,153703805,21,814,25.548202514648438,70.540000916,25.55820251464844,70.540000916,19.559999466,70.540000916,0.7148392796516418,0.6723905205726624,0.0034482441842556,16.599468231201172,-17.772335052490234,S,0,0,1,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADSE C 51 MAR13/N,51000,C,100,0,2,E,2013-03-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.001383137272862745,2013-03-15,2013-03-01,14
500096,153123201,21,814,26.154220581054688,71.63999939,26.60019874572754,71.63999939,23.420000076,71.63999939,0.7444621324539185,0.654501736164093,0.0024363405536860228,17.097442626953125,-16.65802764892578,S,0,0,1,44,2013-03-05,0:00:00,0:00:00,18:01:00,ADSE C 48 DEC14/N,48000,C,100,0,2,E,2014-12-19,2012-04-30,11730015,adidas AG,4031976,DE000A1EWWW0,0.44597816467285156,0.0014924999872916666,2014-12-19,2013-03-05,654
500096,153123213,21,814,27.979278564453125,77.75,30.147476196289062,77.75,32.229999542,77.75,0.7395513653755188,0.5172024965286255,0.0017495057545602322,17.574792861938477,-16.17258644104004,S,0,0,1,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADSE C 44 DEC15/N,44000,C,100,0,2,E,2015-12-18,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,2.1681976318359375,0.0017670454545454545,2015-12-18,2013-03-11,1012
500096,153123225,21,814,24.0411434173584,79.75,24.0511434173584,79.75,8.4600000381,79.75,0.6508933901786804,-0.33709439635276794,0.005813589785248041,26.1718692779541,-39.912784576416016,S,0,0,1,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADSE C 84 DEC15/N,84000,C,100,0,2,E,2015-12-18,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0009494047619047619,2015-12-18,2013-03-15,1008
500096,153742581,21,814,24.610015869140625,70.279998779,24.620015869140627,70.279998779,3.6199998856,70.279998779,0.6667502522468567,0.7279506921768188,0.006071539130061865,16.588470458984375,-29.18185806274414,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 68 APR13/N,68000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0010335293938088235,2013-04-19,2013-03-04,46
500096,153742593,21,814,24.227943420410156,76.199996948,24.237943420410158,76.199996948,3.3800001144,76.199996948,0.6471243500709534,0.30131304264068604,0.005102544091641903,14.382895469665527,-26.189207077026367,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 74 APR13/N,74000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0010297296884864866,2013-04-19,2013-03-08,42
500096,153742605,21,814,24.02053451538086,78.900001526,24.03053451538086,78.900001526,1.4199999571,78.900001526,0.658311665058136,-0.12991449236869812,0.0050348262302577496,19.211210250854492,-40.011451721191406,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 80 APR13/N,80000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.000986250019075,2013-04-19,2013-03-14,36
500096,153123587,21,814,27.06001091003418,78.88999939,28.884071350097656,78.88999939,27.63999939,78.88999939,0.6630153059959412,0.5326717495918274,0.0017257918370887637,17.14810562133789,-13.783707618713379,S,0,0,1,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADSE C 50 JUN13/N,50000,C,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,1.8240604400634766,0.0015777999878,2013-06-21,2013-03-13,100
500096,153123143,21,814,24.39111328125,76.379997253,24.40111328125,76.379997253,8.3999996185,76.379997253,0.6602646112442017,0.6337649822235107,0.005119977984577417,17.01473045349121,-30.409738540649414,S,0,0,1,44,2013-03-07,0:00:00,0:00:00,17:53:00,ADSE C 68 MAR13/N,68000,C,100,0,1,E,2013-03-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0011232352537205881,2013-03-15,2013-03-07,8
500096,153779825,21,814,24.4964656829834,70.279998779,24.5064656829834,70.279998779,0.2599999905,70.279998779,0.6283407211303711,-0.20951174199581146,0.00595079967752099,21.045289993286133,-24.955699920654297,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 80 MAY13/N,80000,C,100,0,2,E,2013-05-17,2013-02-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0008784999847374999,2013-05-17,2013-03-04,74
500096,153779837,21,814,24.54827117919922,76.199996948,24.55827117919922,76.199996948,0.200000003,76.199996948,0.6301742196083069,-0.30148062109947205,0.005910537671297789,23.448822021484375,-27.013029098510742,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 86 MAY13/N,86000,C,100,0,2,E,2013-05-17,2013-02-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.000886046476139535,2013-05-17,2013-03-08,70
500096,153123155,21,814,26.736549377441406,78.88999939,28.272470474243164,78.88999939,25.649999619,78.88999939,0.6406833529472351,0.6633092761039734,0.0020392783917486668,17.115694046020508,-13.845396995544434,S,0,0,1,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADSE C 52 JUN13/N,52000,C,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,1.5359210968017578,0.0015171153728846154,2013-06-21,2013-03-13,100
500096,153779849,21,814,24.97829818725586,78.900001526,24.98829818725586,78.900001526,0.0900000036,78.900001526,0.6501624584197998,-0.3865702748298645,0.0059274244122207165,26.754920959472656,-39.477359771728516,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 92 MAY13/N,92000,C,100,0,2,E,2013-05-17,2013-02-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0008576087122391304,2013-05-17,2013-03-14,64
500096,153797148,21,814,25.21957015991211,78.269996643,25.22957015991211,78.269996643,0.0099999998,78.269996643,0.6356362700462341,-0.3641791343688965,0.0056568025611341,24.303619384765625,-29.524229049682617,S,0,0,1,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADSE C 96 APR13/N,96000,C,100,0,2,E,2013-04-19,2013-02-19,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.00081531246503125,2013-04-19,2013-03-12,38
500096,153800547,21,814,26.048131942749023,71.669998169,26.332515716552734,71.669998169,3.3599998951,71.669998169,0.6346139311790466,-0.35114049911499023,0.005891077220439911,24.94571304321289,-26.036346435546875,S,0,0,1,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADSE C 100 DEC16/N,100000,C,100,0,2,E,2016-12-16,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.28438377380371094,0.0007166999816899999,2016-12-16,2013-03-06,1381
500096,153819087,21,814,26.487154006958008,78.88999939,26.566287994384766,78.88999939,0.0199999996,78.88999939,0.714603841304779,-0.35416412353515625,0.0037837643176317215,23.94059181213379,-36.09743881225586,S,0,0,1,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADSE C 105 MAR13/N,105000,C,100,0,2,E,2013-03-15,2013-03-12,11730015,adidas AG,4031976,DE000A1EWWW0,0.07913398742675781,0.0007513333275238095,2013-03-15,2013-03-13,2
500096,153123175,21,814,25.517078399658203,76.379997253,25.527078399658205,76.379997253,16.319999695,76.379997253,0.7380858063697815,0.7431803345680237,0.0042375181801617146,15.283577919006348,-30.004018783569336,S,0,0,1,44,2013-03-07,0:00:00,0:00:00,17:53:00,ADSE C 60 DEC13/N,60000,C,100,0,2,E,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0012729999542166668,2013-12-20,2013-03-07,288
500096,153123181,21,814,24.397216796875,77.75,24.407216796875,77.75,2.9500000477,77.75,0.630376935005188,-0.33176639676094055,0.0060134828090667725,27.20236587524414,-30.827531814575195,S,0,0,1,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADSE C 84 DEC13/N,84000,C,100,0,2,E,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0009255952380952381,2013-12-20,2013-03-11,284
500096,153703813,21,814,24.85363006591797,71.669998169,24.86363006591797,71.669998169,13.699999809,71.669998169,0.8146759271621704,0.7281650304794312,0.004013142082840204,13.184900283813477,-24.9058895111084,S,0,0,1,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADSE C 58 MAR13/N,58000,C,100,0,2,E,2013-03-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0012356896236034483,2013-03-15,2013-03-06,9
500096,153123187,21,814,27.546566009521484,78.88999939,29.024259567260742,78.88999939,29.069999695,78.88999939,0.6801396012306213,0.5313021540641785,0.001622578245587647,17.11919403076172,-13.74518871307373,S,0,0,1,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADSE C 48 JUN14/N,48000,C,100,0,2,E,2014-06-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,1.4776935577392578,0.0016435416539583333,2014-06-20,2013-03-13,464
500096,153703825,21,814,24.140962600708008,78.269996643,24.15096260070801,78.269996643,8.2700004578,78.269996643,0.6757192015647888,0.5390728116035461,0.0049057514406740665,17.067705154418945,-28.50741195678711,S,0,0,1,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADSE C 70 MAR13/N,70000,C,100,0,2,E,2013-03-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0011181428091857142,2013-03-15,2013-03-12,3
500096,153123193,21,814,24.270326614379883,79.75,24.290180206298828,79.75,13.279999733,79.75,0.7150682210922241,0.5840295553207397,0.004648690111935139,16.967395782470703,-38.403446197509766,S,0,0,1,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADSE C 68 JUN14/N,68000,C,100,0,2,E,2014-06-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.019853591918945312,0.0011727941176470588,2014-06-20,2013-03-15,462
500096,153703837,21,814,24.415952682495117,70.540000916,24.42595268249512,70.540000916,0.0199999996,70.540000916,0.631872832775116,-0.26534169912338257,0.005515354685485363,20.87523651123047,-25.65142250061035,S,0,0,1,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADSE C 82 MAR13/N,82000,C,100,0,2,E,2013-03-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0008602439136097561,2013-03-15,2013-03-01,14
500096,153703877,21,814,26.12198257446289,71.669998169,26.55259895324707,71.669998169,25.790000916,71.669998169,0.7451276779174805,0.6476662755012512,0.0024363405536860228,17.452728271484375,-16.73963737487793,S,0,0,1,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADSE C 48 DEC17/N,48000,C,100,0,2,E,2017-12-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.4306163787841797,0.0014931249618541666,2017-12-15,2013-03-06,1745
500096,153703889,21,814,24.25433921813965,78.269996643,24.427982330322266,78.269996643,17.959999084,78.269996643,0.6767004728317261,0.6255466938018799,0.004847743082791567,16.71536636352539,-28.539358139038086,S,0,0,1,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADSE C 68 DEC17/N,68000,C,100,0,2,E,2017-12-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.1736431121826172,0.0011510293623970588,2017-12-15,2013-03-12,1739
500096,153703901,21,814,25.982452392578125,70.540000916,26.197200775146484,70.540000916,5.6100001335,70.540000916,0.6106285452842712,-0.34732258319854736,0.0064591215923428535,24.911579132080078,-29.575960159301758,S,0,0,1,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADSE C 92 DEC17/N,92000,C,100,0,2,E,2017-12-15,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.21474838256835938,0.0007667391403913043,2017-12-15,2013-03-01,1750
500096,153123233,21,814,24.8138427734375,71.63999939,24.8238427734375,71.63999939,16.969999313,71.63999939,0.6928554773330688,0.7353237867355347,0.00569999311119318,13.308133125305176,-25.357147216796875,S,0,0,1,44,2013-03-05,0:00:00,0:00:00,18:01:00,ADSE C 60 DEC16/N,60000,C,100,0,2,E,2016-12-16,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0011939999898333334,2016-12-16,2013-03-05,1382
500096,153123239,21,814,24.249900817871094,76.379997253,24.259900817871095,76.379997253,8.4300003052,76.379997253,0.6297006011009216,-0.2684306502342224,0.005997609347105026,23.747272491455078,-30.82061767578125,S,0,0,1,44,2013-03-07,0:00:00,0:00:00,17:53:00,ADSE C 84 DEC16/N,84000,C,100,0,2,E,2016-12-16,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0009092856815833333,2016-12-16,2013-03-07,1380
500096,153123491,21,814,29.572141647338867,77.75,32.436336517333984,77.75,40.529998779,77.75,0.7136426568031311,0.5225379467010498,0.001436238526366651,17.577219009399414,-15.583333969116211,S,0,0,1,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADSE C 36 DEC13/N,36000,C,100,0,2,E,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,2.864194869995117,0.002159722222222222,2013-12-20,2013-03-11,284
500096,153742549,21,814,25.63974952697754,70.279998779,25.64974952697754,70.279998779,18.329999924,70.279998779,0.7277534604072571,0.6928989291191101,0.0037503796629607677,15.795234680175781,-20.224853515625,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 52 APR13/N,52000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0013515384380576923,2013-04-19,2013-03-04,46
500096,153123497,21,814,28.722307205200195,78.88999939,32.058509826660156,78.88999939,36.819999695,78.88999939,0.69417804479599,0.5335703492164612,0.0015322292456403375,17.381834030151367,-13.776805877685547,S,0,0,1,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADSE C 40 DEC15/N,40000,C,100,0,2,E,2015-12-18,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0,3.336202621459961,0.00197224998475,2015-12-18,2013-03-13,1010
500096,153742561,21,814,25.72513198852539,76.199996948,25.735131988525392,76.199996948,18.239999771,76.199996948,0.7260616421699524,0.6851059794425964,0.0025538441259413958,16.486621856689453,-19.39826011657715,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 58 APR13/N,58000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0013137930508275862,2013-04-19,2013-03-08,42
500096,153742573,21,814,24.938308715820312,78.900001526,24.948308715820314,78.900001526,14.949999809,78.900001526,0.7259549498558044,0.6755002737045288,0.004386554472148418,16.23930549621582,-36.71147918701172,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 64 APR13/N,64000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0012328125238437499,2013-04-19,2013-03-14,36
500096,153742613,21,814,24.618330001831055,70.279998779,24.628330001831056,70.279998779,0.0399999991,70.279998779,0.599172055721283,-0.24588808417320251,0.00667217094451189,22.38326644897461,-29.652362823486328,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 84 APR13/N,84000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0008366666521309523,2013-04-19,2013-03-04,46
500096,153742625,21,814,24.849912643432617,76.199996948,24.85991264343262,76.199996948,0.0199999996,76.199996948,0.6299523115158081,-0.29790207743644714,0.006045448128134012,23.437395095825195,-26.412029266357422,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 90 APR13/N,90000,C,100,0,2,E,2013-04-19,2013-01-21,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0008466666327555557,2013-04-19,2013-03-08,42
500096,153769107,21,814,27.283151626586914,78.900001526,29.12804412841797,78.900001526,30.909999847,78.900001526,0.6811922192573547,0.5392130017280579,0.0016113579040393233,17.127727508544922,-13.645829200744629,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 48 APR13/N,48000,C,100,0,2,E,2013-04-19,2013-02-04,11730015,adidas AG,4031976,DE000A1EWWW0,1.8448925018310547,0.0016437500317916666,2013-04-19,2013-03-14,36
500096,153123601,21,814,25.624223709106445,71.63999939,25.672607421875,71.63999939,20.25,71.63999939,0.7331829071044922,0.6669784188270569,0.0034872600808739662,17.624347686767578,-18.44455909729004,S,0,0,1,44,2013-03-05,0:00:00,0:00:00,18:01:00,ADSE C 52 JUN15/N,52000,C,100,0,2,E,2015-06-19,2012-06-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.04838371276855469,0.0013776922959615385,2015-06-19,2013-03-05,836
500096,153123607,21,814,24.22304916381836,76.379997253,24.23304916381836,76.379997253,8.8199996948,76.379997253,0.6529735922813416,0.04222370311617851,0.005074526183307171,10.123950958251953,-29.88428497314453,S,0,0,1,44,2013-03-07,0:00:00,0:00:00,17:53:00,ADSE C 76 JUN15/N,76000,C,100,0,2,E,2015-06-19,2012-06-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.001004999963855263,2015-06-19,2013-03-07,834
500096,153779793,21,814,24.70074462890625,70.279998779,24.71074462890625,70.279998779,6.3600001335,70.279998779,0.6454684734344482,0.7382529973983765,0.006507659796625376,14.849808692932129,-28.724157333374023,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 64 MAY13/N,64000,C,100,0,2,E,2013-05-17,2013-02-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.001098124980921875,2013-05-17,2013-03-04,74
500096,153779805,21,814,24.284549713134766,76.199996948,24.294549713134767,76.199996948,5.9499998093,76.199996948,0.6541081070899963,0.6013964414596558,0.00518877524882555,17.41410255432129,-26.326797485351562,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 70 MAY13/N,70000,C,100,0,2,E,2013-05-17,2013-02-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.010000000000001563,0.0010885713849714286,2013-05-17,2013-03-08,70
500096,153779817,21,814,24.00558853149414,78.900001526,24.024471282958984,78.900001526,3.7100000381,78.900001526,0.6820518374443054,0.15656320750713348,0.00474368454888463,11.564335823059082,-38.43753433227539,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 76 MAY13/N,76000,C,100,0,2,E,2013-05-17,2013-02-18,11730015,adidas AG,4031976,DE000A1EWWW0,0.01888275146484375,0.0010381579148157894,2013-05-17,2013-03-14,64
