SecurityID,OptionID,Exchange,Currency,Bid,UnderlyingBid,Ask,UnderlyingAsk,Last,UnderlyingLast,ImpliedVolatility,Delta,Gamma,Vega,Theta,CalculationPrice,Volume,OpenInterest,SpecialSettlement,ReferenceExchange,Date,BidTime,AskTime,LastTime,Description,Strike,CallPut,ContractSize,OptionStyle,Version,ExerciseStyle,Expiration,StartDate,VALOR,Issuer,SEDOL,ISIN
500096,153800537,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,43.930000305,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADSE P 120 DEC14/N,120000,P,100,0,2,E,2014-12-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153122332,21,814,0.6000000238,70.279998779,0.75,70.279998779,0.6750000119,70.279998779,0.2838501036,-0.060230181,0.0052313008,9.4923648834,-1.019472003,M,0,0,0,44,2013-03-04,17:29:00,17:29:00,0:00:00,ADS P 44 JUN14,44000,P,100,0,0,A,2014-06-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800537,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,49.840000153,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADSE P 120 DEC14/N,120000,P,100,0,2,E,2014-12-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547340,21,814,0.4300000072,79.75,0.5799999833,79.75,0.5099999905,79.75,0.2731435001,-0.067576773,0.0083166324,7.4742798805,-1.959444046,M,20,1232,0,44,2013-03-15,17:30:00,17:30:00,14:57:00,ADS P 60 SEP13,60000,P,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800538,21,814,-99.98999786,79.75,-99.98999786,79.75,3.4700000286,79.75,0.2105477005,0.2639859915,0.0129923597,38.441051483,-1.908427,S,0,0,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS C 100 JUN15,100000,C,100,0,0,A,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153123163,21,814,-99.98999786,79.75,-99.98999786,79.75,1.4199999571,79.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADSE C 84 JUN13/N,84000,C,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800538,21,814,-99.98999786,77.75,-99.98999786,77.75,2.9200000763,77.75,0.209178403,0.2359402031,0.0125968102,36.10874939,-1.733060956,S,0,0,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS C 100 JUN15,100000,C,100,0,0,A,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547340,21,814,0.4900000095,77.75,0.6399999857,77.75,0.5649999976,77.75,0.2592509985,-0.078756303,0.0099967308,8.2848157883,-2.014765024,M,0,1232,0,44,2013-03-11,17:30:00,17:30:00,0:00:00,ADS P 60 SEP13,60000,P,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800538,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,1.8300000429,71.63999939,0.2142966986,0.1701035053,0.0109305596,27.468610764,-1.333315969,S,0,0,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS C 100 JUN15,100000,C,100,0,0,A,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151977004,21,814,0.0500000007,70.540000916,0.200000003,70.540000916,0.125,70.540000916,0.3225316107,-0.01036596,0.0008982883,2.6013610363,-0.228701904,M,0,2,0,44,2013-03-01,16:01:00,16:01:00,0:00:00,ADS P 28 DEC14,28000,P,100,0,0,A,2014-12-19,2010-10-11,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800539,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,2.7999999523,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 100 JUN15/N,100000,C,100,0,2,E,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547340,21,814,1.2300000191,71.63999939,1.3700000048,71.63999939,1.3799999952,71.63999939,0.2559817135,-0.165080905,0.0182540696,13.075139999,-3.037374973,M,100,1232,0,44,2013-03-05,17:31:00,17:30:00,15:10:00,ADS P 60 SEP13,60000,P,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800539,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,2.2699999809,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 100 JUN15/N,100000,C,100,0,2,E,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153123163,21,814,-99.98999786,77.75,-99.98999786,77.75,0.8999999762,77.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADSE C 84 JUN13/N,84000,C,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800539,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,1.4299999475,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 100 JUN15/N,100000,C,100,0,2,E,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547341,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,0.5099999905,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE P 60 SEP13/N,60000,P,100,0,2,E,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800540,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,26.870000839,78.88999939,0.2281877995,-0.699160397,0.0118043199,38.034858704,-1.554061055,S,0,0,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS P 100 JUN15,100000,P,100,0,0,A,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153122333,21,814,30.280000687,78.88999939,31.780000687,78.88999939,31.030000687,78.88999939,0.2835994065,0.9783958793,0.003822766,2.9641048908,-1.158543944,M,0,0,0,44,2013-03-13,17:29:00,17:29:00,0:00:00,ADS C 48 JUN14,48000,C,100,0,0,A,2014-06-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800540,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,28.899999619,76.379997253,0.232002303,-0.722332716,0.0113577005,35.124881744,-1.420513034,S,0,0,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS P 100 JUN15,100000,P,100,0,0,A,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547341,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,0.6600000262,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE P 60 SEP13/N,60000,P,100,0,2,E,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800541,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,32.86000061,70.540000916,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADSE P 100 JUN15/N,100000,P,100,0,2,E,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153123163,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,0.2899999917,71.63999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-05,0:00:00,0:00:00,18:01:00,ADSE C 84 JUN13/N,84000,C,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800541,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,27.010000229,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADSE P 100 JUN15/N,100000,P,100,0,2,E,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547341,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,1.5,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE P 60 SEP13/N,60000,P,100,0,2,E,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800541,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,31.940000534,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADSE P 100 JUN15/N,100000,P,100,0,2,E,2015-06-19,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976968,21,814,0.0099999998,71.669998169,0.1599999964,71.669998169,0.0850000009,71.669998169,0.3512538075,-0.01628763,0.0029788851,1.5752029419,-0.942141116,M,0,380,0,44,2013-03-06,17:20:00,17:20:00,0:00:00,ADS P 48 JUN13,48000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800542,21,814,-99.98999786,79.75,-99.98999786,79.75,4.4099998474,79.75,0.2146348059,0.2934772968,0.0121509396,44.53302002,-1.863131046,S,0,0,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS C 100 DEC15,100000,C,100,0,0,A,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547342,21,814,14.68999958,78.88999939,15.850000381,78.88999939,15.270000458,78.88999939,0.2448150069,0.9233239293,0.0139948502,6.8140149117,-2.746146917,M,0,714,0,44,2013-03-13,17:31:00,17:31:00,0:00:00,ADS C 64 SEP13,64000,C,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800542,21,814,-99.98999786,77.75,-99.98999786,77.75,3.7200000286,77.75,0.211490199,0.2647472024,0.0120086595,41.515769958,-1.696838975,S,0,0,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS C 100 DEC15,100000,C,100,0,0,A,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153123164,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,7.5399999619,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE P 84 JUN13/N,84000,P,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800542,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,2.4600000381,71.63999939,0.2164157927,0.2000651956,0.0108409803,33.012779236,-1.354768991,S,0,0,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS C 100 DEC15,100000,C,100,0,0,A,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547342,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,12.890000343,76.379997253,0.228054896,0.8965302706,0.0183934104,8.5181798935,-2.923614979,S,0,714,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS C 64 SEP13,64000,C,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800543,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,3.6600000858,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 100 DEC15/N,100000,C,100,0,2,E,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153122333,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,28.420000076,76.379997253,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS C 48 JUN14,48000,C,100,0,0,A,2014-06-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800543,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,3.0599999428,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 100 DEC15/N,100000,C,100,0,2,E,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547343,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,8.1199998856,70.540000916,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADSE C 64 SEP13/N,64000,C,100,0,2,E,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800543,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,2.0199999809,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE C 100 DEC15/N,100000,C,100,0,2,E,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153123164,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,9.7100000381,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE P 84 JUN13/N,84000,P,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800544,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,27.530000687,78.88999939,0.223479107,-0.676568508,0.0114411199,43.591178894,-1.424399018,S,0,0,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS P 100 DEC15,100000,P,100,0,0,A,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547343,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,13.970000267,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADSE C 64 SEP13/N,64000,C,100,0,2,E,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800544,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,29.459999084,76.379997253,0.2257663012,-0.701147079,0.0111396601,40.488491058,-1.298087001,S,0,0,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS P 100 DEC15,100000,P,100,0,0,A,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151977004,21,814,0.0099999998,78.269996643,0.1400000006,78.269996643,0.075000003,78.269996643,0.3311626017,-0.005865023,0.0004822584,1.7387189865,-0.159671903,M,0,2,0,44,2013-03-12,17:24:00,17:24:00,0:00:00,ADS P 28 DEC14,28000,P,100,0,0,A,2014-12-19,2010-10-11,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800545,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,33.090000153,70.540000916,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADSE P 100 DEC15/N,100000,P,100,0,2,E,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547343,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,8.9399995804,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADSE C 64 SEP13/N,64000,C,100,0,2,E,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800545,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,27.469999313,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADSE P 100 DEC15/N,100000,P,100,0,2,E,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153123164,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,14.899999619,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADSE P 84 JUN13/N,84000,P,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800545,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,32.220001221,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADSE P 100 DEC15/N,100000,P,100,0,2,E,2015-12-18,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
