symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs
PETRA321,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,25.52,3.23,EUROPEAN,53,ITM,0.678876,0.06479812123945468,0.0449201591060015,-0.019890763168927274,0.032256859576730496,44.065,60.35,3.23
PETRA324,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,19.27,8.46,AMERICAN,53,ITM,0.921991,0.019265315766305517,0.01829430188729348,-0.011747331311654187,0.035241668219266914,60.36,87.32,8.46
PETRA327,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,38.02,0.16,EUROPEAN,53,OTM,0.069617,0.023774038565295533,0.016769975324362637,-0.00723203301780531,0.0036679326117813648,44.837,4.61,0.16
PETRA330,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,14.27,13.06,AMERICAN,53,ITM,1.0,0.0,0.0,-0.001127785840718191,0.029886259367453302,0.0,100.0,13.1399
PETRA331,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,26.52,2.61,EUROPEAN,53,ATM,0.608878,0.07136735556580848,0.048163225641930076,-0.020605664097558814,0.02953443086632236,42.897,53.18,2.61
PETRA332,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,28.02,1.96,EUROPEAN,53,ATM,0.500905,0.07211806246516396,0.050038374339026755,-0.02175113522410422,0.024690714085677624,44.103,42.07,1.96
PETRA336,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.02,2.52,EUROPEAN,53,ATM,0.572648,0.0676188149183753,0.049206535799953495,-0.022515582482334165,0.02763971021419913,46.256,48.84,2.52
PETRA339,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,24.27,3.85,AMERICAN,53,ITM,0.782199,0.06005059642686754,0.03692437454797343,-0.015007231813500973,0.03689624716453628,39.085,72.59,3.85
PETRA341,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.52,2.28,EUROPEAN,53,ATM,0.538404,0.06860413953272694,0.049806457955017945,-0.02267110795336432,0.0261746565429932,46.147,45.41,2.28
PETRA342,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,28.52,1.77,EUROPEAN,53,ATM,0.46663,0.07150756053213908,0.049863402269966564,-0.021722975650251018,0.023118741075451178,44.324,38.71,1.77
PETRA345,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,38.52,0.14,EUROPEAN,53,OTM,0.061959,0.02167502798168851,0.015321407277354634,-0.006617849491257901,0.003269557947630874,44.931,4.05,0.14
PETRA351,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,26.27,2.79,AMERICAN,53,ATM,0.626203,0.06887541847939287,0.04751338314028071,-0.02079285970890261,0.03015242846677835,43.849,54.8,2.79
PETRA352,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,35.27,0.3,AMERICAN,53,OTM,0.12193,0.03739016072805386,0.02537396028588381,-0.010566691817799284,0.006382663882570286,43.136,8.64,0.3
PETRA356,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,29.02,1.54,EUROPEAN,53,OTM,0.429715,0.07214036475581134,0.04925996813072026,-0.02098099979063137,0.021479057864907614,43.404,35.34,1.54
PETRA357,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,29.52,1.37,EUROPEAN,53,OTM,0.396141,0.07084869933949171,0.04833305516272397,-0.020523696055992805,0.019905354048621853,43.363,32.2,1.37
PETRA362,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,30.52,1.07,EUROPEAN,53,OTM,0.332282,0.06705886839897707,0.04554855341854026,-0.019188694241131128,0.01686300212584621,43.175,26.38,1.07
PETRA366,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,30.02,1.18,EUROPEAN,53,OTM,0.360204,0.07007408285736545,0.046934031178281405,-0.019538782535415373,0.01823776314542069,42.574,29.01,1.18
PETRA368,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.27,2.41,AMERICAN,53,ATM,0.555671,0.067812177006219,0.049550584821768634,-0.022726693420014946,0.02689448676572905,46.446,47.09,2.41
PETRA376,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,31.02,0.89,EUROPEAN,53,OTM,0.295566,0.06570018733089708,0.043315182334894536,-0.01769550386422208,0.01512965529467137,41.907,23.29,0.89
PETRA378,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,28.27,1.89,AMERICAN,53,ATM,0.484815,0.07101518003496993,0.05000225107315626,-0.02201458065969751,0.023912423491314002,44.756,40.39,1.89
PETRA379,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,24.77,3.81,AMERICAN,53,ITM,0.722301,0.05728796743863287,0.04205274944952476,-0.01977653671557048,0.03353490755099067,46.66,64.64,3.81
PETRA381,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,31.52,0.76,EUROPEAN,53,OTM,0.264334,0.06297445491877529,0.041030511196592456,-0.01654426599624491,0.013606537082462794,41.415,20.61,0.76
PETRA383,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,40.02,0.11,EUROPEAN,53,OTM,0.048862,0.01733598592496901,0.012700463653640092,-0.005676848241424985,0.002579256354434192,46.567,3.08,0.11
PETRA386,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,32.02,0.71,EUROPEAN,53,OTM,0.245891,0.05893359790375605,0.039507062629707074,-0.016358929134598608,0.012650824143795425,42.611,18.86,0.71
PETRA388,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,29.27,1.48,AMERICAN,53,OTM,0.414843,0.07073802172431462,0.048894220063781545,-0.02104901911639064,0.02074978433817474,43.936,33.85,1.48
PETRA389,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,25.77,3.16,AMERICAN,53,ITM,0.658556,0.06394284066863436,0.04603245466759706,-0.02105072971028977,0.03123528741714537,45.76,57.87,3.16
PETRA391,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,26.02,3.5,EUROPEAN,53,ITM,0.63266,0.05363264456639759,0.04724584520242738,-0.026053167830530775,0.029030566628501397,55.995,53.27,3.5
PETRA397,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,33.27,0.49,AMERICAN,53,OTM,0.185154,0.05054667298080452,0.033497806838543046,-0.01367510051256605,0.009619779384619047,42.125,13.81,0.49
PETRA399,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,26.77,2.59,AMERICAN,53,ATM,0.589929,0.06864419155210243,0.04876176808892308,-0.021846145543104566,0.028486561186043684,45.153,50.81,2.59
PETRA402,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,40.27,0.07,AMERICAN,53,OTM,0.034728,0.014049966864167769,0.00962986062664183,-0.004027777479292966,0.0018503166029749977,43.567,2.19,0.07
PETRA404,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,30.27,1.14,AMERICAN,53,OTM,0.347783,0.0681505401985808,0.04635041466406127,-0.019568011160813574,0.01760746673140412,43.231,27.77,1.14
PETRA410,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.77,2.13,AMERICAN,53,ATM,0.520334,0.07001973826361102,0.04997352805966897,-0.022348182119965056,0.0254507614957755,45.366,43.76,2.13
PETRA412,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,41.27,0.07,AMERICAN,53,OTM,0.033329,0.012922403961632143,0.009309893782073692,-0.004088885741445972,0.0017699850394963749,45.794,2.05,0.07
PETRA414,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,31.27,0.87,AMERICAN,53,OTM,0.286556,0.06345963166242657,0.042693310278693504,-0.017776727480477397,0.0146534036567298,42.764,22.38,0.87
PETRA420,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,28.77,1.82,AMERICAN,53,ATM,0.457798,0.06696933162783585,0.04975829360052396,-0.023019030352294478,0.022505552733316708,47.228,37.35,1.82
PETRA424,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,32.27,0.66,AMERICAN,53,OTM,0.232774,0.05734772922432946,0.03834146016535125,-0.015824770044935037,0.012001437509862203,42.498,17.76,0.66
PETRA430,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,29.77,1.3,AMERICAN,53,OTM,0.380662,0.06976280526860057,0.04778267707022496,-0.020348709236923463,0.019162206218666752,43.537,30.73,1.3
PETRA434,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,47.77,0.06,AMERICAN,53,OTM,0.024187,0.007906799470779224,0.007130080457201228,-0.0039033590015882655,0.0012650906995962247,57.32,1.26,0.06
PETRA440,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,30.77,1.0,AMERICAN,53,OTM,0.316711,0.06595468987193369,0.04465951970850539,-0.01874188158303786,0.01611452744190455,43.041,25.01,1.0
PETRA450,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,31.77,0.75,AMERICAN,53,OTM,0.257381,0.06066465556063274,0.040471854855664784,-0.01669026237837978,0.013227603943144605,42.406,19.88,0.75
PETRA454,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,49.77,0.03,AMERICAN,53,OTM,0.013368,0.004940126397101999,0.004301302626724865,-0.002272421119109098,0.0007058821149039467,55.344,0.68,0.03
PETRA460,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,32.77,0.57,AMERICAN,53,OTM,0.208119,0.054014278577284164,0.035957450045905316,-0.014760588107169155,0.01077255086150504,42.315,15.7,0.57
PETRA470,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,33.77,0.43,AMERICAN,53,OTM,0.166258,0.04704926061020324,0.0312887687881573,-0.012804334890133018,0.00865911669917337,42.271,12.24,0.43
PETRA480,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,34.77,0.32,AMERICAN,53,OTM,0.130827,0.04016291963993013,0.026650315679974508,-0.010862966172279982,0.006852387310106354,42.178,9.41,0.32
PETRA490,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,35.77,0.26,AMERICAN,53,OTM,0.10821,0.034335881428755446,0.023308537302934567,-0.009702539218620241,0.005677628531052805,43.15,7.58,0.26
PETRA510,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,37.77,0.15,AMERICAN,53,OTM,0.067406,0.02387594029799394,0.016357568039007862,-0.006854623128480673,0.0035618631567167942,43.548,4.5,0.15
PETRA520,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,38.77,0.14,AMERICAN,53,OTM,0.061253,0.021172707846767017,0.015184941606288334,-0.006652487987980063,0.003228905220920698,45.588,3.98,0.14
PETRA640,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,53.77,0.04,AMERICAN,53,OTM,0.015444,0.004869814979994927,0.0048703694921916,-0.0029512550871981674,0.00080428037245371,63.571,0.71,0.04
PETRA650,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,54.77,0.02,AMERICAN,53,OTM,0.00867,0.003135969964095733,0.0029505684247827756,-0.00168196869255503,0.0004566489953844511,59.806,0.4,0.02
PETRA750,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,64.77,0.01,AMERICAN,53,OTM,0.004167,0.0014621036963177792,0.0015412593438076327,-0.0009825216332673122,0.00021866864940425226,67.005,0.16,0.01
PETRB25,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-02-17T00:00:00.000Z,6.27,20.78,AMERICAN,73,ITM,1.0,0.0,0.0,-0.0004947443476059873,0.0180581973827907,0.0,100.0,21.1162
PETRB278,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-02-17T00:00:00.000Z,29.02,1.95,EUROPEAN,73,OTM,0.456465,0.061573615870521514,0.058375849963384574,-0.018329713867439045,0.030516194196681876,43.752,36.51,1.95
PETRB280,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-02-17T00:00:00.000Z,28.02,2.56,EUROPEAN,73,ATM,0.522232,0.05698590152606797,0.05863463413303048,-0.02000036263214902,0.03395972256956066,47.484,42.08,2.56
PETRB291,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-02-17T00:00:00.000Z,22.52,5.65,EUROPEAN,73,ITM,0.827714,0.03841269657380978,0.037569926572074856,-0.012963131234370864,0.04921129423603395,45.137,75.87,5.65
PETRB396,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-02-17T00:00:00.000Z,33.02,0.74,EUROPEAN,73,OTM,0.234398,0.05124004397109616,0.0451718219582262,-0.01303741861768901,0.01642732246545702,40.684,17.27,0.74
PETRB399,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-02-17T00:00:00.000Z,33.27,0.8,AMERICAN,73,OTM,0.239808,0.04914621968037612,0.04574179482789,-0.013913944698916752,0.016682108567629902,42.952,17.41,0.8
PETRB449,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-02-17T00:00:00.000Z,45.02,0.09,EUROPEAN,73,OTM,0.035532,0.011221599682792776,0.011515895549242972,-0.003805491402321577,0.0025544688819232777,47.359,1.97,0.09
PETRC289,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,30.02,2.0,EUROPEAN,93,OTM,0.427753,0.05307062601965754,0.06519403108129984,-0.016367106762164713,0.03579417368543116,44.5,32.55,2.0
PETRC291,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,30.52,1.41,EUROPEAN,93,OTM,0.369787,0.06030069134952395,0.06272106351751233,-0.013396324662236475,0.03212084188143279,37.679,28.73,1.41
PETRC318,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,32.02,2.0,EUROPEAN,93,OTM,0.382435,0.04286655078392806,0.06338466419271842,-0.018924592126158414,0.031219911741724983,53.563,26.62,2.0
PETRC351,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,28.52,2.31,EUROPEAN,93,ATM,0.494628,0.05843708158317484,0.06627798972051978,-0.01553025965844191,0.0414000176531237,41.085,39.63,2.31
PETRC359,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,36.02,0.93,EUROPEAN,93,OTM,0.226443,0.036943720493561594,0.05001080111075474,-0.013602593258289846,0.019423825377878748,49.037,14.72,0.93
PETRC419,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,42.02,0.2,EUROPEAN,93,OTM,0.069653,0.01865007264827928,0.022223312046116436,-0.0052926601258775526,0.0062921893661394696,43.165,4.09,0.2
PETRD244,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,17.76,12.1,AMERICAN,378,ITM,0.848445,0.013010593862950191,0.07863869733176938,-0.0064846980287756005,0.16657469256935006,53.868,64.43,12.1
PETRD32,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,32.26,4.3,AMERICAN,378,OTM,0.502427,0.0277332477319814,0.13363034830596307,-0.008340016564352664,0.14162107428466417,42.944,30.16,4.3
PETRD36,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,30.27,1.84,AMERICAN,117,OTM,0.411988,0.05450479537585835,0.07252976346515355,-0.012624551664045146,0.04377230935370863,38.316,31.44,1.84
PETRD362,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,36.26,1.17,AMERICAN,117,OTM,0.253403,0.035547505384410386,0.05964490952089768,-0.012771816535310137,0.026745598680255854,48.313,16.04,1.17
PETRD370,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,37.02,0.7,EUROPEAN,117,OTM,0.1866,0.03452586695712524,0.050011086485776096,-0.009263466477184961,0.020445023058601835,41.708,12.01,0.7
PETRD387,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,38.76,0.45,AMERICAN,117,OTM,0.13401,0.028952351466546226,0.04025799375837327,-0.007143346444029416,0.014927661411131402,40.038,8.37,0.45
PETRD45,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,34.76,3.6,AMERICAN,378,OTM,0.444709,0.027600549417768197,0.13234742192945603,-0.00816103351613091,0.1284420960255296,42.736,25.38,3.6
PETRD450,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,31.77,1.71,AMERICAN,117,OTM,0.366715,0.04754100195186648,0.07015760110101653,-0.013400154528361956,0.03862707975866652,42.492,26.43,1.71
PETRD452,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,27.27,3.5,AMERICAN,117,ATM,0.576838,0.04641676664068434,0.0729632342530381,-0.015087245680056713,0.056998058638191296,45.262,45.44,3.5
PETRD550,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,44.76,1.4,AMERICAN,378,OTM,0.229996,0.02342067827850349,0.10171127404555669,-0.0055954055383950875,0.07335555961890679,38.705,11.26,1.4
PETRD580,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,58.01,0.54,EUROPEAN,378,OTM,0.103687,0.01370057614089946,0.060356159047238164,-0.0033167703107529947,0.034437673988244856,39.262,4.08,0.54
PETRD615,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,61.51,0.45,AMERICAN,378,OTM,0.08779,0.011938273769390061,0.05339787455136848,-0.0029704943103539324,0.029265546665410036,39.864,3.27,0.45
PETRD710,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,71.01,0.17,EUROPEAN,378,OTM,0.039015,0.0066620313988224825,0.028286014344062936,-0.001487020966080403,0.013456316841850583,37.841,1.3,0.17
PETRE306,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-05-19T00:00:00.000Z,24.02,6.91,EUROPEAN,138,ITM,0.702843,0.026000072029498028,0.07006660961400715,-0.0176783161179605,0.067426936074004,65.788,51.82,6.91
PETRF240,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,6.06,21.23,AMERICAN,158,ITM,1.0,0.0,0.0,-0.000474959047774315,0.03752175717482612,0.0,100.0,21.3655
PETRF261,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,9.81,17.55,EUROPEAN,158,ITM,1.0,0.0,0.0,-0.0007688693496148565,0.060740666317664074,0.0,100.0,17.6622
PETRF263,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,26.31,4.84,EUROPEAN,158,ATM,0.627987,0.03547602351836396,0.08191130195391576,-0.013740293870760884,0.07734121710464996,49.231,47.48,4.84
PETRF339,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,27.31,4.15,EUROPEAN,158,ATM,0.587748,0.03875350452882674,0.08429804992562126,-0.013319163784560068,0.0747672997298054,46.381,44.22,4.15
PETRF353,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,22.06,7.4,AMERICAN,158,ITM,0.775116,0.026425897086079515,0.06493119595468601,-0.011860312536293304,0.08652004518617612,52.39,63.34,7.4
PETRF39,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,26.06,4.75,AMERICAN,158,ATM,0.636622,0.03713705588313397,0.08127915266352394,-0.013007971620476871,0.07938631534112488,46.666,49.2,4.75
PETRF411,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,41.31,0.49,EUROPEAN,158,OTM,0.130299,0.024820190169777108,0.04588593900198708,-0.005967895056355546,0.019271450882885136,39.419,7.53,0.49
PETRF433,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,30.06,2.92,AMERICAN,158,OTM,0.477246,0.04140038135533219,0.08625578530936295,-0.01293008093916098,0.06353021763980105,44.424,34.13,2.92
PETRF463,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,33.06,1.9,AMERICAN,158,OTM,0.360573,0.040612654324445975,0.08106475465136638,-0.011549918613537853,0.04991844941798684,42.56,24.39,1.9
PETRF493,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,36.06,1.3,AMERICAN,158,OTM,0.270274,0.03579064660355717,0.07164207029886613,-0.010159774552443638,0.03819576384248044,42.68,17.11,1.3
PETRF500,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,32.06,2.17,AMERICAN,158,OTM,0.396171,0.041635235185426354,0.08345345169590965,-0.011974485794898628,0.05432995423285677,42.738,27.37,2.17
PETRF523,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-06-16T00:00:00.000Z,39.06,0.8,AMERICAN,158,OTM,0.188004,0.030077900451064787,0.05838685905631309,-0.007992186908850318,0.027223154167508312,41.39,11.26,0.8
PETRG32,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-07-21T00:00:00.000Z,25.92,5.04,EUROPEAN,183,ITM,0.644262,0.035038865033034446,0.08683294209723312,-0.011822095900241764,0.09135879857413735,45.622,49.25,5.04
PETRH200,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-08-16T00:00:00.000Z,20.08,10.78,EUROPEAN,463,ITM,0.803708,0.01542109495760418,0.10262160278356677,-0.006255067996412625,0.20580380257770417,48.42,57.87,10.78
PETRH243,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-08-16T00:00:00.000Z,24.33,8.02,AMERICAN,463,ITM,0.710726,0.021245563413066375,0.12675037293692218,-0.006848099836428081,0.2097897209736382,43.41,48.69,8.02
PETRH290,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-08-16T00:00:00.000Z,29.08,6.0,EUROPEAN,463,OTM,0.598124,0.024319671109212133,0.14339983974018777,-0.007466176344657497,0.1903207009681134,42.904,36.95,6.0
PETRH302,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-08-16T00:00:00.000Z,30.33,5.6,AMERICAN,463,OTM,0.570636,0.02457456929293344,0.1455718961628979,-0.007570033387820563,0.18385679511629477,43.102,34.23,5.6
PETRH382,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-08-18T00:00:00.000Z,30.82,3.2,EUROPEAN,203,OTM,0.47538,0.03666871292180926,0.09774326064691645,-0.011427702361803484,0.07895749227255648,44.237,32.32,3.2
PETRH400,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2024-08-16T00:00:00.000Z,33.33,4.3,AMERICAN,463,OTM,0.49211,0.02661214858108515,0.14786740279703697,-0.007182850244747639,0.16828261150665966,40.429,28.51,4.3
