True Premium,Predicted Premium,Residuals
2.5999999999999996,3.4774847,-0.8774847030639652
0.55,0.43457788,0.11542211771011357
26.92,21.452742,5.467258377075197
0.20000000000000004,0.62133884,-0.42133884429931634
10.000000000000002,9.252712,0.7472877502441424
4.01,4.0768294,-0.06682943344116232
0.02,0.11736532,-0.09736532300710678
0.52,0.9654913,-0.4454912948608398
6.780000000000001,5.9378424,0.8421576309204113
7.82,9.113039,-1.2930390167236325
1.9299999999999997,1.9832666,-0.05326659202575712
2.75,2.8171465,-0.06714653968811035
6.759999999999999,6.3782554,0.38174463272094616
0.4200000000000001,0.56597805,-0.1459780502319335
5.299999999999999,4.7495127,0.5504873275756825
0.35000000000000003,0.3956479,-0.04564791321754452
2.01,2.0476174,-0.03761743545532248
2.8999999999999995,2.7000644,0.19993557929992622
